,id,update_date,normalized_power_rank,power_rank,name,passing.totals.blitzes,passing.totals.hurries,passing.totals.knockdowns,passing.totals.pocket_time,passing.totals.rating,passing.totals.sacks,summary.avg_gain,summary.possession_time,summary.turnovers,efficiency.fourthdown.pct,efficiency.redzone.pct,efficiency.thirddown.pct,defense.totals.blitzes,defense.totals.hurries,defense.totals.interceptions,defense.totals.knockdowns,defense.totals.qb_hits,defense.totals.sacks,defense.totals.tloss,extra_points.kicks.totals.pct,field_goals.totals.pct,kick_returns.totals.avg_yards,misc_returns.totals.yards,penalties.totals.penalties,punt_returns.totals.avg_yards,punts.totals.avg_hang_time,touchdowns.fumble_return,touchdowns.int_return,touchdowns.kick_return,touchdowns.other,touchdowns.punt_return,week_number
491,1f6dcffb-9823-43cd-9ff4-e7a8466749b5,2023-01-10,0.6972091269093095,119.14210960763326,Chargers,11.893051512181499,2.9070151745105206,4.273525406167698,107.44653034608655,95.05492781586287,2.5524310151317917,5.333322126863924,31.088471599954833,1.1338637903299116,39.066845597321596,56.70718115294016,44.30322946337346,12.459409632661947,2.19191275966597,0.832698787246276,2.0100935276426157,4.397364715315566,2.475404205166246,4.452754523473739,99.9907638726607,91.77763936050789,10.777998123443995,0.0,4.571426585150169,10.39513502530104,4.812940914882305,3.139223928989547e-05,0.07700000039712455,5.495753004753479e-05,0.0,0.0,1724
777,7d4fcc64-9cb5-4d1b-8e75-8a906d1e1576,2022-11-08,0.6962742885130352,76.22993585741152,Raiders,7.456602505126441,3.373931092124226,3.020404008533806,98.78095994909025,90.4460114106366,2.2770777204271373,5.668066402105992,29.34662369818402,0.7632613796727912,52.40516538035096,47.654581573757746,37.2416995398359,15.045373853612718,2.1144231363416988,0.3546577019284593,3.252204127424976,4.546056622182024,1.1540710801317173,3.504386213197874,81.25012951849884,85.4206416022914,15.331627647078845,6.900872574669758e-06,6.274113706561679,4.334305949743013,4.502676696733253,0.12435702742517608,0.1430446303509497,0.0,0.0,0.0,1715
1289,0d855753-ea21-4953-89f9-0e20aff9eb73,2022-01-11,0.6957629306682166,26.813875244042215,Saints,9.913779138677363,3.753953345759638,2.585231935133326,80.5478011304967,83.91687419863322,2.3972114455588223,4.752925154784655,30.88402844633021,1.0404684338853567,35.606589573508714,47.754821398413036,33.77558519876482,10.72764388982051,3.3634860183300814,0.960433918563462,3.3471967880892284,6.563288302139877,2.9787203177229524,5.145160760092658,56.37582171870647,73.23006430152252,16.84796834387416,0.9496678211009884,5.610334375500172,8.704894622082211,4.30073115393678,0.0,0.07717706378961939,0.0,0.0,0.0,1672
1029,cb2f9f1f-ac67-424e-9e72-1475cb0ed398,2022-09-13,0.6956476778208162,119.12180794996236,Steelers,10.290066687578582,1.211256868662121,4.525132966062618,86.76031450589035,79.06966353972622,1.1725903481878772,4.396068269305522,26.783358688941703,0.1573950233534953,8.550469738056856,50.305106626056876,27.89000832603317,8.837138280103613,1.3955468132148983,3.6008101552534506,5.554386620422004,10.455704453488844,6.557505156411647,8.5964995376674,98.48969622378324,73.53058685496794,3.3782805045588744,0.005308992446784888,7.656921450609637,18.660708382386485,4.460261788980816,0.024099172252689195,0.8559245794053486,0.0,0.0005898880496427653,0.0,1707
1162,82cf9565-6eb9-4f01-bdbd-5aa0d472fcd9,2022-02-08,0.6955536156340063,44.86611108173905,Colts,8.252576333201322,2.0976024120655805,4.10758446408013,76.2762065272505,92.74666189306812,1.9983386252816615,5.540834153150487,31.910839258027657,1.0968356118533855,62.60332200403085,61.21717280339711,40.42764477997921,11.14334577848153,2.569126974659522,1.0886749041560269,2.937831681503748,4.946223932319318,1.7853980248728265,2.996608707098356,85.49681550791952,87.57799927770985,24.474336150072592,0.685899859572557,4.442732527907856,5.051826414101875,4.257995366125864,0.016210776493307853,5.538241502521703e-05,8.443792159517155e-06,0.138266278138329,0.0,1676
2339,97354895-8c77-4fd4-a860-32e62ea7382a,2020-11-24,0.6949808816562563,39.245204413335735,Patriots,13.275750146383803,3.7095427313328626,2.792350491087618,74.10547759623513,76.66348195567555,1.606774790955744,5.095794495924538,27.52490949684516,1.291172761821158,38.22536164245323,43.754583168314525,38.97316657814549,14.332641089843081,4.196779999869483,0.9738851974868419,2.2134689063185466,3.2139640619422014,1.129370903523505,2.6502986643279787,64.97787397630344,81.9406251653403,13.99900679002799,0.0004887954829820315,3.4892632117043525,3.377214880081267,4.105898011024091,0.06558213012891173,0.061233627785577706,0.0,5.990517306445869e-05,0.0,1613
2340,e6aa13a4-0055-48a9-bc41-be28dc106929,2020-11-24,0.694575039721348,38.892380916531756,Falcons,12.038223690932297,3.4697649630304763,4.066585063942829,108.72532500208204,92.3281778728266,2.8970289451719373,5.430345784394493,31.489178693056292,1.0198545865355109,47.04093718888973,44.55466669586747,38.78693959111352,15.900554317592567,4.826681626289825,0.7053086398971724,4.484925419590184,6.313802533498011,1.7064614986757565,4.3638528833551105,70.69842946039667,85.79616021164315,13.863311927724656,0.0,5.7273409741207,4.443120129648195,4.484355005981628,0.00013255688179849304,0.0001753899621380758,0.0,0.0,7.567827341971089e-05,1613
1319,ad4ae08f-d808-42d5-a1e6-e9bc4e34d123,2022-01-04,0.6943643148678628,20.95744821948737,Bengals,7.738510038953433,2.9791052473731905,3.0559917724155734,88.80236942503618,108.90601621778312,3.3795339304783676,6.032334858556241,32.10276130012122,1.258321102018187,49.203915009956035,59.0509993741268,40.618426927529605,10.217341878336308,4.307367101661802,0.7157460478954477,3.3791089834107897,6.263725974718403,2.5347737399007593,4.649166264303771,83.67629290162,88.50607221393463,15.482984790295122,0.0,4.235174766290818,6.181506231637546,3.8002094417102126,0.0,0.08045900900676696,3.280244741222891e-05,0.0,0.0,1671
200,ad4ae08f-d808-42d5-a1e6-e9bc4e34d123,2023-09-12,0.6940833129177884,195.85316013432976,Bengals,12.565450647944594,0.2291281438144043,6.999944886236326,72.33965485307886,57.26759730787759,2.0620794738807566,2.9696620131080236,24.776833237374248,0.1918030626904777,4.567177698840139,9.730786367502393,18.838665850300902,14.183780655233464,3.6843526164234612,0.9528495094262676,2.318459751496565,5.178044750441391,2.8244331926277897,5.394678643798274,14.24390458718997,56.061314461976835,21.407573951746315,0.0,4.167185748376808,7.709809311186346,4.089923295811915,0.043381145588837586,1.7961753642084502e-06,0.0,0.0,0.0,1759
1390,a20471b4-a8d9-40c7-95ad-90cc30e46932,2021-12-21,0.6923652067505821,-29.061905130542797,Packers,9.907000619245524,4.051752543136964,2.5673142645900873,86.3561029530524,110.66773309474311,2.035723439080939,5.942556229757797,33.33065337020343,0.6435285227439822,43.812049129172706,55.56210159711244,43.06531545385811,16.440763484296205,4.9365592405866545,0.9802448604600386,3.0573741039480207,5.427424919512863,2.1504688520724877,2.82402070152945,93.38731158295818,69.63313568860471,14.770251711174916,0.0,4.732749910366138,4.654699868538164,4.435404355131632,4.798641271666279e-05,0.20469493162139263,0.0,0.0,0.0,1669
1855,1c1cec48-6352-4556-b789-35304c1a6ae1,2021-09-14,0.6918794492666195,37.20218086082262,Raiders,6.6261213975760045,4.653423404917864,1.5069498384270268,94.80752781223036,100.23182131291291,2.161703330210487,5.843945292847048,31.69808861847097,0.9835913598783195,44.60790580890667,47.04979654495811,40.24801667661652,9.440885904492623,4.8511108687189965,0.47298811404513885,1.9952070286828933,4.032213740406076,1.8421994070309007,4.394649376078625,66.27761988469727,68.33682883678203,18.71143650874579,0.0,7.606191594278738,6.49703619922837,4.277976187396902,0.0,0.08263169230940076,0.0,0.0,0.0,1655
1066,a20471b4-a8d9-40c7-95ad-90cc30e46932,2022-09-06,0.6918520501598564,65.73209142857135,Packers,9.589208731567668,4.103562442094994,2.134788409399129,85.56296217230023,109.22060550249714,2.4632390135293374,5.747166168183489,33.3322078312966,0.8054279546109373,41.73173825764051,58.04067379057433,45.42339506912718,13.48247285998891,4.931470327263196,1.0691989163602493,2.895375505401251,5.4558046292458915,2.527295215090727,4.285129587260791,91.56813343892183,84.22565560533046,18.14673711384159,0.0,3.3921270917797948,9.034630543568444,3.823822945245132,1.3804124489615221e-05,0.18143192018615545,0.0,0.0,0.0,1706
2705,ad4ae08f-d808-42d5-a1e6-e9bc4e34d123,2020-09-08,0.6909825001077383,28.577910619172204,Bengals,12.945500950395067,2.0896178388282873,1.4839355164998107,98.51818433710875,74.9074367352772,1.9668848112994035,5.135649894944029,32.61799358775762,1.6892660238518376,37.77522137925441,56.7059382491479,36.239530273616275,16.91897311892422,3.965768776882688,1.1869715699512942,4.252550988008485,7.689480239619176,2.881621232865491,4.3398090789398545,93.80370753744754,93.7020076641001,21.507752290409556,0.0,5.625689491999113,3.6535862150598533,4.225464718911198,7.4498195021783e-06,5.8760581894485396e-05,0.012433998375785923,0.0,0.0,1602
651,22052ff7-c065-42ee-bc8f-c4691c50e624,2022-12-06,0.6909479386947005,101.92559497987189,Commanders,8.505272777751687,2.4830036996917775,4.407204418631123,84.55701713098101,84.0669791327513,2.6051034609335026,4.904227627296528,34.014450711182356,1.081722107442562,51.95658530792804,54.964784331646264,33.39729196987662,7.92071608305073,1.7643286653780463,0.6099030372663905,4.041162134814577,6.509674366092438,2.5522719217695604,5.81142209194812,80.92650319783431,77.80238485401998,22.270187782025143,0.0,5.450883246530101,6.547633152026669,4.328912515679862,0.10044124824623912,0.1006680719550299,2.0334677404075886e-05,0.0,0.0,1719
1586,82d2d380-3834-4938-835f-aec541e5ece7,2021-11-09,0.6907096793138346,-17.546048067901914,Texans,13.014155607102506,3.954386373049714,2.7883043024949767,81.2081399232281,82.42644574015054,3.0645998128674172,4.605249386879759,27.737182189731683,1.9757283862395616,36.85896538134287,42.46142866066368,33.82369150714526,8.034354623587518,2.90862866472762,0.9205971920334666,2.331539492827123,4.466114293586206,2.1843681106883825,4.705130575715757,32.42685482902751,62.161805036515005,24.5016860796405,4.9051977612744055e-06,7.214975311538141,4.3623863475212525,4.129347678062236,0.0,0.0001368033838721915,0.0,2.1816499963619818e-07,0.0,1663
1257,5fee86ae-74ab-4bdd-8416-42a9dd9964f3,2022-01-18,0.68996046930392,33.162522504239696,Jets,11.156173305535225,4.806956702023502,2.8708724772820173,90.89701366473285,76.59904451318229,3.2316222750750856,4.824812981304184,27.176897545578125,1.2820092899509374,44.60715374931256,49.47509011581997,34.53158121453786,12.339478454400249,3.1519523788774357,0.48987663223393896,2.796756326767042,4.723212356246071,1.7339577077121204,3.7644824657584506,68.16257217741524,73.65759967317226,23.710697537490045,0.001106601164485834,5.580674674536659,7.688735982776843,4.288539542848959,0.0,0.0911501356538201,0.09275090686154838,0.0,0.0,1673
1423,386bdbf9-9eea-4869-bb9a-274b0bc66e80,2021-12-14,0.6891485256816317,-36.412200762111766,Eagles,7.331319695764208,4.08465391920563,2.1012360235477856,77.76492970228603,86.9586088562598,1.73747917338966,5.618011145553168,30.148298529351578,1.0640536751070016,24.514780374813803,60.54924929428471,45.86847530027734,7.197953630924043,4.68000482987939,0.6823909752327976,3.023967315618884,4.839857473681705,1.5539779659732709,4.1024630014856,95.20199916417205,68.28209387341815,14.022312769196965,0.47811891914037774,5.665936318991397,7.5287121214430535,4.106998577411282,0.248089246597044,0.10510433139815833,0.0,0.0,6.635570047766894e-05,1668
1194,ebd87119-b331-4469-9ea6-d51fe3ce2f1c,2022-02-01,0.6891404254409171,39.218649640410696,Ravens,12.443233635793046,3.8361948287216694,2.468259682077913,94.09953652058364,79.35504617406616,3.3837905808127062,5.266128786491626,32.47707788462667,1.5907398661709053,50.309249039115585,51.975731697074764,36.23868209695053,22.39201960773401,2.8396724477530544,0.551450128081067,3.1115493821839673,5.116334352809244,1.9376885809536546,4.153325958470477,95.91367658106554,86.84193972117761,19.294666938695823,0.0,5.791957074384348,6.26541293001534,4.2793809795708695,0.015885553649641632,0.10869802086997207,7.435968737756337e-06,0.0,0.0,1675
2475,e627eec7-bbae-4fa4-8e73-8e1d6bc5c060,2020-10-27,0.6888574224093914,-37.92421791770887,Cowboys,14.435781398980012,4.076620400122107,3.6814818028993286,117.61733819665898,86.67728548942492,2.90804722882868,5.544529643769814,27.148113974674782,2.319810579794026,41.21569047319625,55.13118142321623,43.0048385171748,12.346767000268946,4.02833950182494,0.12572572758874132,2.7061262864694515,4.589078352748768,1.880219276308636,3.5956550288449054,75.05196071180059,71.47050737121961,22.73861901890998,0.0,6.382002659581824,5.754846882887411,4.2433486738038795,0.14839350032663032,0.0,0.0,0.0,0.0,1609
555,f0e724b0-4cbf-495a-be47-013907608da9,2022-12-27,0.6886602970387381,132.0956467663258,49ers,8.406195888202834,1.0180019002430196,2.601280609831843,75.0591286351232,106.01506541502152,1.7121218227466104,6.020325628011928,32.16747971137314,0.8982841622417729,29.16740511731634,52.683862977845834,44.66562693898836,9.910188121353915,1.9561611766817024,1.0764521767022852,4.236738654377983,7.036767803495573,2.5143793408945405,4.512120691205673,95.1310247529539,70.36540763856271,18.85457409370227,0.0007071903622200993,5.175303011218794,10.018725562493941,4.194196701245003,0.0926922749232396,0.0905038983016031,0.0,0.00011786506037001656,0.0,1722
1391,386bdbf9-9eea-4869-bb9a-274b0bc66e80,2021-12-21,0.6875755038144156,-31.659390194710944,Eagles,7.357181281677477,4.058303273523865,2.137390990115377,78.228737078129,86.75182838299301,1.7679807598398127,5.613351069637635,30.09456726177237,1.0891485191556385,25.099039643279756,60.05545211414633,45.877374595507156,7.11279728042357,4.57023873661551,0.6995594501254395,2.9947675585387366,4.711303429929318,1.4657666169640349,4.050324028112992,95.20316325482457,67.70737316574171,13.978741198068596,0.47811617617397145,5.6912720216470065,7.512202172742522,4.102179510094713,0.22752810613697538,0.11076680162867596,0.0,0.0,6.186929009499229e-05,1669
1130,82cf9565-6eb9-4f01-bdbd-5aa0d472fcd9,2022-02-15,0.6869799207636906,40.39316479665931,Colts,8.250683222536278,2.103039574829984,4.074976948790659,76.20375220078296,91.97482265448768,1.975350906396362,5.551702064454152,31.748565108719628,1.113632922653219,63.51815796753154,61.996383410440714,40.14748029112665,11.122429611094427,2.3865171902661304,1.1410538138259847,3.0516437222947443,5.09659414497516,1.8048104492155217,3.0362782180059007,85.32634946342169,87.77574267362193,24.642349546760077,0.7148822908477116,4.361686123263102,5.239998970684434,4.259680158166983,0.01631479808354315,5.3820715642707166e-05,8.205690137502488e-06,0.1441089168533764,0.0,1677
1517,c5a59daa-53a7-4de0-851f-fb12be893e9e,2021-11-23,0.6866982109937828,15.361741127890099,Lions,8.141748128780716,4.040549610092936,3.354595506744688,86.1507294076522,74.85356151159235,2.7328083486899204,4.892305910416187,28.881334335281526,1.3059480683449953,36.131733823930105,48.31283543471417,32.26063170113653,11.850885537248379,4.168521839221928,0.7483167266995503,1.0285707436100842,2.646370206570286,1.331970032224113,3.233715924406837,60.23814452523593,70.35344668556628,19.797561580922622,0.0012376522506984346,6.9487669197382305,10.465965187509859,4.289488566270974,0.0,0.0,0.0,0.0,0.00017857708218790342,1665
1226,f0e724b0-4cbf-495a-be47-013907608da9,2022-01-25,0.686440600972943,36.931997049186116,49ers,7.324240903989493,1.6366157990150687,2.6165300754715974,73.21327025177432,95.21390932431382,2.007953854439183,5.961880115676863,31.66479219271957,1.3006067060794377,22.772996497530848,60.647714823767124,41.74637962927776,8.836797655769763,2.830890414015798,0.584599223661934,3.4127450847382517,7.426435267124332,3.4642842410568195,5.470424954665921,91.37375917164405,89.29260126824597,15.190546633254614,0.52498445983323,6.142354511080597,8.041600843871286,4.090821728158503,0.0,0.058520920929443054,0.0,0.08749740997220501,0.0,1674
680,e6aa13a4-0055-48a9-bc41-be28dc106929,2022-11-29,0.686352559753056,103.42753947811231,Falcons,7.218702100405954,0.7460725572884012,2.4709169825624007,64.65893717440788,92.81265762290822,2.2344787866936433,5.446199434529992,29.276841209777793,1.2832647536599195,20.15813578171691,63.88874660379899,40.626957315488895,4.460134173766113,1.428045728138589,0.8282603965314104,2.333245987502562,3.89375496106581,1.346311266968769,3.946147449973974,89.45211840163415,71.9273535533735,16.692780237720758,1.5600537947370263,3.750184327195018,13.36329690570149,4.607495002547217,0.08842883171446107,0.10190333133332305,0.1072001949377408,0.054173836315170816,0.0,1718
1096,a20471b4-a8d9-40c7-95ad-90cc30e46932,2022-02-22,0.6854307189441853,50.79213507336495,Packers,9.683233093070177,4.067325919100982,2.3598304729582114,84.38823864281859,107.89768439576834,2.329520726272271,5.786623666544977,33.140359360594836,0.8147873645673072,42.13149084669071,55.31996532835085,44.51192868121506,13.51482972259489,4.672425778512332,1.0357619811985912,2.763812911984833,5.38674167878665,2.5007751212981333,3.9984345172491818,91.96049146596184,76.65605272308308,17.235493832228077,0.0,3.7928989310029064,7.759929906323437,4.034076110638213,1.834894111447796e-05,0.13261442952193864,0.0,0.0,0.0,1678
2410,1f6dcffb-9823-43cd-9ff4-e7a8466749b5,2020-11-10,0.6854258150867943,-27.284706176498226,Chargers,9.284250728039046,6.2175807853760805,4.580703303847768,99.9389507938291,104.44504086241864,1.997832324119492,5.855185017356769,32.70870646739619,1.2642340495034636,31.91567414991648,63.9437379121729,46.499725422865566,7.909190534916785,4.386194193485748,0.4967875245313883,3.5175793871681504,5.676580921873336,2.0253529424808,3.0359325574723366,92.88845660737908,67.8206637920381,20.413008811397326,5.0581394874945585e-06,5.083752401745088,5.866203267564362,4.1566662895922,1.8768533301387445e-07,0.1244938406510976,0.0,0.0,5.086227789689223e-05,1611
2639,f14bf5cc-9a82-4a38-bc15-d39f75ed5314,2020-09-22,0.6853772499902051,70.5821454192403,Panthers,10.013721177192823,3.09507486655455,1.9955157963379477,96.35833165706411,89.91396200234252,3.0231751679505625,5.961796636280509,31.585811920977676,2.043847096148323,49.61554973435736,57.83339607654986,53.492739716812224,6.6806820604173325,1.6260764836457378,0.5017411245632095,0.5877463972332054,0.6899189976689586,0.07933807412605133,2.08624187721831,74.9466537153804,99.71179856774552,13.47093499926429,0.0010149753961859727,6.942414361172724,6.833264963552764,4.546147521612613,0.00044452853029541194,0.0,0.0,0.0,0.0,1604
935,e6aa13a4-0055-48a9-bc41-be28dc106929,2022-10-04,0.6853354724131356,94.72388294185161,Falcons,7.784959803459557,1.0350737677101243,2.528827196888898,70.68744899771326,75.63012058081249,1.7829903002434258,5.944799015523992,28.81186592750419,1.9853880680808262,13.007479606258338,56.33227924431354,39.549227215057755,11.440592191487395,1.5023089947564237,1.0064858981715845,2.9975573827749504,5.441357895084909,1.960667156968848,3.7407117132880274,99.9020280025572,82.94017647473086,6.954488451791768,7.044496129062384,3.9537361228870327,9.51885509523402,5.028470697126177,0.0,0.0013170258632852615,0.0,0.24335037530853068,0.0,1710
1650,ce92bd47-93d5-4fe9-ada4-0fc681e6caa0,2021-10-26,0.6852290113569123,-18.803851159412794,Broncos,9.759564074119327,5.5574749327998445,3.978884839697226,99.06555502299521,95.73576773094416,3.0197989021136795,5.4683190683737255,31.33940655514265,1.3264641504016002,57.02215343325242,55.07157536501558,31.499390742252096,20.31872286040468,4.447310744664763,0.5471490414881625,2.616840195915704,4.757426893208293,2.14625567762935,3.7994793563763483,99.90414228110214,69.89414178591291,11.006366066769056,0.0,5.629573905404087,8.791312391203874,4.123199435087535,1.6929038488716428e-07,0.0,0.0,0.0,0.00028255132491568304,1661
2570,a20471b4-a8d9-40c7-95ad-90cc30e46932,2020-10-06,0.68502331457935,65.40358344587786,Packers,12.837045871387803,1.9933328006688724,2.0121934759093687,88.3239629017099,119.15825343357288,0.7196152793699764,6.825028944171492,35.74358789340741,0.04382219141040389,66.13106148155204,63.58922190657168,49.721864460983404,13.949513134122471,2.320618595566788,0.6586300687410178,1.3476221771524322,4.350519195644569,2.67177008665549,3.0326986025446465,99.39523627971057,98.35862867561029,16.54472343583408,0.0,5.312061760643357,1.1037879038840328,4.411533535265095,0.0,0.3236532464969031,0.0,0.0,0.0,1606
2009,97354895-8c77-4fd4-a860-32e62ea7382a,2021-02-02,0.6830907752138192,11.49702899031549,Patriots,12.309563023387035,3.0015557941160376,2.270007646968637,74.61926143960825,79.80078190289103,2.444471273285938,4.970832347100989,26.594012150261598,0.8874569354716638,29.998165034667714,51.66669002425688,36.8527067957705,13.022088329444179,4.574669969733685,1.016143187042397,2.321300754936185,3.6461252391657446,1.4719334670938213,2.7605071113584905,55.24836374955133,82.14371939156602,13.043629790884193,3.0963179056786565,4.002023235354409,10.732190168653855,4.382256497283873,0.0349646731172572,0.016797873416592758,0.0,0.07038379082755637,0.07036792118347976,1623
716,e6aa13a4-0055-48a9-bc41-be28dc106929,2022-11-22,0.6825940954320633,87.07269920723104,Falcons,7.712648390701654,0.8125620829058877,2.4566856913504496,64.09095080070152,94.51757666151504,2.4388158936880946,5.357450773827856,29.56608281437722,1.2840306138667819,23.91393532962762,66.57454429680737,40.770514670361806,4.7770170063995065,1.577520113770469,0.7873675771238756,2.4266000818053453,4.157278062241001,1.494861583235151,4.243169415684648,88.69507324467244,71.28031614962201,16.880699208567187,1.7618475923823043,3.99923743635003,15.376377581315674,4.662751648781597,0.09643225966263427,0.10922453522555751,0.1148745644824936,0.06118125118761421,0.0,1717
1451,c5a59daa-53a7-4de0-851f-fb12be893e9e,2021-12-07,0.6822282844539946,-3.2345049613526555,Lions,7.335992368844051,3.4146831726664453,3.2570541679097365,85.82276283285545,82.4807044095009,2.560671624388792,4.99276717118305,28.529803560376273,1.3375829818336225,32.3968973231852,52.55558124555589,31.386402673333638,12.691832258518213,3.762102237511623,0.6988620182948412,1.683899394017001,3.3637689484888385,1.446575392181574,3.5129562590018204,71.26372473416453,64.94900222148301,22.232320191857738,0.0008364161957241319,6.886334516355281,8.88719462917025,4.322258502302221,0.0,0.0,0.0,0.0,0.00012068395112022142,1667
936,f0e724b0-4cbf-495a-be47-013907608da9,2022-10-04,0.6822126867360826,92.27833759503837,49ers,6.823237370098292,1.9849095173037792,2.355001780680328,71.0394779439616,77.83335696568261,2.3143126430576886,5.133367968219693,32.30894426035865,1.654082805516531,21.654091243553548,58.178392335075934,32.587419573075934,6.495643368687454,4.571538010844577,0.9843853367949068,4.353312523335666,7.133842860255687,2.729571123199437,6.624155398287797,99.90754828293831,89.29220120155287,10.982188395023831,0.045090419332306585,6.62165688462789,9.054202379794903,4.493099347211272,0.0,0.0007542461267542307,0.0,0.007515069888717764,0.0,1710
1680,e6aa13a4-0055-48a9-bc41-be28dc106929,2021-10-19,0.6819743136084001,-21.318568919779562,Falcons,12.412273942161976,3.827892556538913,5.600344387771216,100.90255689588875,96.41983694272048,1.5606134467952413,5.112078315068473,31.52238974798871,1.2234731368045384,32.06337549310825,66.5428566324756,46.111320455244126,15.083300896490647,3.2066293772676704,0.2132352935678202,2.4442878991139425,4.456586289454144,1.8128747467779118,4.186789505775276,82.04919698626374,99.92025535890731,19.507456374370747,0.0,6.450706408889495,6.322717040694521,4.0823034469593775,3.103795554352458e-07,0.0003407831846315112,0.0,0.0,1.7729161529797801e-07,1660
1424,ad4ae08f-d808-42d5-a1e6-e9bc4e34d123,2021-12-14,0.6818598554421713,-40.395597311038394,Bengals,7.671548002636973,3.163847548229909,2.9671098558996354,86.52581819644963,100.11913535559329,3.3470717490035353,5.705025473676822,32.304393564286336,1.723581862579409,40.237193200012456,66.26144944356793,40.45382942318956,10.532238869614405,4.377124429374932,0.8769848974124107,3.317693432948409,6.342325186608122,2.932556200049422,5.1818362195207435,91.07168489156602,88.60255569344957,16.714518565815172,0.0,3.825064000739217,6.235108272126035,4.195126860431192,0.0,0.1065263179975282,5.746334986622965e-05,0.0,0.0,1668
1615,e6aa13a4-0055-48a9-bc41-be28dc106929,2021-11-02,0.6817755678380092,-10.723358236251082,Falcons,11.685294453784966,3.738265660361893,5.258203177233099,94.77611728601349,92.50260437751633,1.64827121435292,5.205343054552712,29.509515974182044,1.4903461937591438,38.45197239638983,69.35474974526751,44.475864899032395,14.156930086958539,3.3014765208365286,0.476565943825228,2.509202939025494,4.035779844277968,1.394254307040489,3.799887849410001,89.99624586012952,94.52745459258074,20.956419598245624,0.0,5.196487453720717,8.730044568218672,4.126102856064966,1.7911316434607345e-07,0.00019665842510047853,0.0,0.0,1.0231106292911949e-07,1662
1030,a20471b4-a8d9-40c7-95ad-90cc30e46932,2022-09-13,0.6817268233867598,96.84021655680957,Packers,8.183257545273555,5.745926850829163,1.1355411646404645,99.7124322865972,79.44999443744983,3.8067348303109294,5.538861923270275,29.194596482758495,1.8376974997973021,5.095812000833505,36.64221497146581,35.035957446181676,7.910458676517562,3.259566813539664,0.14440350850939057,6.447347884290679,7.66203986046263,1.210088935823466,4.068016409515604,98.79089217083126,11.418980503939213,14.607761371727385,0.0,2.1899109348505523,11.684182128175513,3.95421985939666,1.9177013636738383e-06,0.01719951442296109,0.0,0.0,0.0,1707
1681,2eff2a03-54d4-46ba-890e-2bc3925548f3,2021-10-19,0.6811435364699069,-21.93580872344899,Rams,8.680927499986282,1.5372678486282667,2.344124329988017,83.29018527976471,113.57844775325886,1.022453461279297,6.508680783094318,29.071533316124356,1.1901746603599355,49.4367799319478,62.82062364718757,40.58128981335,14.47929569952169,6.042398295302429,1.3462607817588075,2.3453057510070536,5.534147936252668,3.0007336985528843,4.468486432065512,94.20672227018188,94.32467055168502,9.70641523380228,0.0,4.0354116616367515,5.86763221272702,4.296114360966844,0.00027926636077549706,0.0033126722677235183,0.0,0.0,0.0,1660
2476,2eff2a03-54d4-46ba-890e-2bc3925548f3,2020-10-27,0.6806273381394237,-43.766219967472715,Rams,8.848636928426872,1.8329336295600227,2.1625785250798133,85.61655667569289,102.90829902283097,1.1639363391924265,5.982189556759858,30.384845690674748,1.1703797936094638,47.34147915539696,58.81428308030301,46.64492963896286,17.238742793091237,3.175399361290673,0.6506225601625161,2.7930151244515584,6.191035310346509,3.3994970181540727,4.4557109759688975,83.58734723989397,86.46287351753168,17.31731064709335,0.0038858351166506395,4.002813803855349,5.121485644636481,3.6862686885222047,0.0002750927408270168,0.00032461424554650346,0.0,0.0,0.0,1609
2076,1f6dcffb-9823-43cd-9ff4-e7a8466749b5,2021-01-19,0.6806259457068062,12.222850268755103,Chargers,11.102493891179394,5.544261964468492,4.412711429855188,99.85348810787904,99.90181980399043,2.125025725948154,5.396852047425836,31.698683469525342,0.8534607327393428,31.876815076008143,53.79253300407506,43.66591056943858,8.327411497745242,3.1924271264726616,0.8662013217789429,3.571061243085512,5.10948733951201,1.6058299742523854,3.4254408437247488,82.40285351286471,58.066254249239485,22.081518218878973,0.0,5.161991561377417,3.294974144020099,4.096834138318452,0.0,0.099323609483338,0.0,0.0,9.10000015280158e-06,1621
1131,f0e724b0-4cbf-495a-be47-013907608da9,2022-02-15,0.6805342441325511,37.271140036430815,49ers,8.066844410162505,1.8119522689616074,2.6250411153511495,70.61103159703113,93.33423041746153,1.7977511849043355,5.916051858125835,30.959141042463344,1.272160788312079,18.51267461588736,62.530202180600924,41.1268102067279,8.786564267068668,2.761913145526824,0.6768241725875191,3.7054837240493486,7.791964499720824,3.403772149306561,5.406927717076622,92.53275320741542,92.94776554979445,15.246258533972371,0.5784833008950632,6.201453500180071,8.160960861716637,4.123532624298077,0.0,0.05396750028231305,0.0,0.09641388348251054,0.0,1677
2042,97354895-8c77-4fd4-a860-32e62ea7382a,2021-01-26,0.6805299853859486,19.308953104278114,Patriots,12.356002795327559,3.0266392459165945,2.3138580699769644,75.23145553158834,79.52378995114219,2.475041693189099,4.969670534067,26.70977578052196,0.9010723548202854,31.049985206524198,50.53090760295792,36.94866186390494,12.996220930921158,4.616286634052486,1.01690311913815,2.3721710363393123,3.712960970746316,1.469631099778295,2.767141228105558,55.25829994348395,82.22080511944188,12.974991279961102,3.039075857036678,3.982937729288897,10.571648661587849,4.389190732752483,0.034319666843778435,0.03202324863622989,0.0,0.06908351626019114,0.06906681064471627,1622
